Ost;Nord
1551061;6597805
1551060;6597797
1547329;6599683
1547300;6599747
1560817;6602931
1433014;6464656
1321460;6637400
1559026;6603787
1635414;6980632
1332910;6648370
1332830;6648580
1564487;6589678
1585446;6638407
1563165;6588599
1585285;6635490
1585112;6635601
1563235;6588633
1561616;6587519
1563616;6590203
1592719;6633760
1585340;6638483
1577498;6642163
1561853;6585004
1585341;6638481
1577507;6642229
1577505;6642199
1396670;6178259
1288350;6401290
1570469;6628080
1401401;6193387
1544388;6280150
1544388;6280150
1392046;6190621
1394471;6182815
1394471;6182815
1418149;6320768
1418149;6320768
1392046;6190621
1399662;6175167
1392046;6190621
1392097;6190836
1392046;6190621
1598812;6646923
1422186;6773589
1422369;6773605
1422369;6773605
1422186;6773589
1323650;6760250
1323400;6763700
1326210;6757650
1640940;6537300
1599619;6646845
1599617;6646896
1422186;6773589
1544970;6289790
1393355;6729236
1339160;6648890
1354840;6624870
1373050;6617780
1336930;6288430
1628230;6562570
1373960;6619470
1375180;6620460
1337440;6697010
